r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
51,0,7,"[0.67, 0.5, None, 0.46]","[0.38, 0.96, None, 0.52]",,,True,0.53,0.43,0.41,B0,S0
51,0,8,"[0.74, 0.64, None, 0.46]","[0.35, 0.88, None, 0.52]",,,True,0.55,0.38,0.36,B0,S0
51,0,9,"[0.72, 0.57, None, 0.46]","[0.31, 0.63, None, 0.52]",,,True,0.52,0.28,0.28,B0,S0
51,0,10,"[0.79, 0.5, None, 0.46]","[0.26, 0.16, None, 0.52]",,,True,0.47,0.31,0.41,B0,S1
51,0,11,"[0.77, 0.54, None, 0.46]","[0.26, 0.64, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
51,0,12,"[0.61, 0.2, None, 0.46]","[0.34, 0.32, None, 0.52]",,,True,0.47,0.14,0.19,B0,S1
51,0,13,"[0.45, 0.03, None, 0.46]","[0.34, 0.93, None, 0.52]",,,True,0.4,0.06,0.06,B3,S0
51,0,14,"[0.45, 0.62, None, 0.43]","[0.39, 0.84, None, 0.52]",,,True,0.5,0.14,0.12,B1,S0
51,0,15,"[0.45, 0.51, None, 0.43]","[0.41, 0.73, None, 0.52]",,,True,0.46,0.17,0.05,B1,S0
51,0,16,"[0.45, 0.35, None, 0.43]","[0.45, 0.74, None, 0.52]",0.45,0.45,False,,,,,
51,0,17,"[0.45, 0.41, 0.45, 0.43]","[0.45, 0.83, 0.45, 0.52]",,,True,0.45,0.48,0.3,B2,S2
51,0,18,"[0.45, 0.53, None, 0.43]","[0.45, 0.87, None, 0.52]",,,True,0.49,0.1,0.04,B1,S0
51,0,19,"[0.45, 0.24, None, 0.43]","[0.69, 0.39, None, 0.52]",,,True,0.42,0.03,0.14,B0,S1
51,0,20,"[0.45, 0.2, None, 0.43]","[0.69, 0.47, None, 0.52]",0.45,0.47,False,,,,,
51,0,21,"[0.45, 0.38, 0.47, 0.43]","[0.69, 0.46, 0.45, 0.52]",,,True,0.46,0.46,0.28,B2,S2
51,0,22,"[0.45, 0.09, None, 0.43]","[0.69, 0.37, None, 0.52]",,,True,0.41,0.04,0.06,B0,S1
51,0,23,"[0.43, 0.1, None, 0.43]","[0.69, 0.49, None, 0.52]",0.43,0.49,False,,,,,
51,0,24,"[0.43, 0.29, 0.49, 0.43]","[0.69, 0.64, 0.43, 0.52]",,,True,0.46,0.43,0.24,B2,S2
51,0,25,"[0.43, 0.3, None, 0.43]","[0.69, 0.81, None, 0.52]",0.43,0.52,False,,,,,
51,0,26,"[0.43, 0.34, 0.52, 0.43]","[0.69, 0.48, 0.43, 0.52]",,,True,0.48,0.31,0.25,B2,S2
51,0,27,"[0.43, 0.53, None, 0.43]","[0.69, 0.5, None, 0.52]",,,True,0.51,0.06,0.1,B1,S1
51,0,28,"[0.43, 0.47, None, 0.43]","[0.69, 0.83, None, 0.52]",0.47,0.52,False,,,,,
51,0,29,"[0.43, 0.57, 0.52, 0.43]","[0.69, 0.45, 0.47, 0.52]",,,True,0.51,0.06,0.08,B1,S1
51,0,30,"[0.43, 0.51, None, 0.43]","[0.69, 0.46, None, 0.52]",,,True,0.49,0.06,0.04,B1,S1
51,0,31,"[0.43, 0.22, None, 0.43]","[0.69, 0.52, None, 0.52]",0.43,0.52,False,,,,,
51,0,32,"[0.43, 0.25, 0.52, 0.43]","[0.69, 0.78, 0.43, 0.52]",,,True,0.48,0.12,0.2,B2,S2
51,0,33,"[0.43, 0.33, None, 0.43]","[0.69, 0.54, None, 0.52]",0.43,0.52,False,,,,,
51,0,34,"[0.43, 0.08, 0.52, 0.43]","[0.69, 0.55, 0.43, 0.52]",,,True,0.48,0.11,0.15,B2,S2
51,0,35,"[0.43, 0.18, None, 0.43]","[0.69, 0.72, None, 0.52]",0.43,0.52,False,,,,,
51,0,36,"[0.43, 0.34, 0.01, 0.43]","[0.69, 0.65, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,37,"[0.43, 0.1, 0.01, 0.43]","[0.69, 0.62, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,38,"[0.43, 0.38, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,39,"[0.43, 0.43, 0.01, 0.43]","[0.69, 0.7, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,40,"[0.43, 0.4, 0.01, 0.43]","[0.69, 0.9, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,41,"[0.43, 0.02, 0.01, 0.43]","[0.69, 0.6, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,42,"[0.43, 0.08, 0.01, 0.43]","[0.69, 0.72, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,43,"[0.43, 0.34, 0.01, 0.43]","[0.69, 0.56, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,44,"[0.43, 0.25, 0.01, 0.43]","[0.69, 0.75, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,45,"[0.43, 0.36, 0.01, 0.43]","[0.69, 0.96, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,46,"[0.43, 0.4, 0.01, 0.43]","[0.69, 0.95, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,47,"[0.43, 0.4, 0.01, 0.43]","[0.69, 0.77, 0.99, 0.52]",0.43,0.52,False,,,,,
51,0,48,"[0.43, 0.43, 0.52, 0.43]","[0.69, 0.54, 0.43, 0.52]",,,True,0.48,0.05,0.07,B2,S2
51,0,49,"[0.43, 0.29, None, 0.43]","[0.69, 0.86, None, 0.52]",0.43,0.52,False,,,,,
52,0,0,"[0.0, 0.52, None, 0.98]","[1.0, 0.62, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
52,0,1,"[0.1, 0.15, None, 0.86]","[0.9, 0.54, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
52,0,2,"[0.19, 0.19, None, 0.77]","[0.81, 0.97, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
52,0,3,"[0.29, 0.62, None, 0.71]","[0.71, 0.36, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
52,0,4,"[0.38, 0.24, None, 0.71]","[0.62, 0.16, None, 0.3]",,,True,0.44,0.27,0.38,B3,S1
52,0,5,"[0.48, 0.42, None, 0.62]","[0.52, 0.56, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
52,0,6,"[0.57, 0.24, None, 0.61]","[0.43, 0.73, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
52,0,7,"[0.67, 0.53, None, 0.46]","[0.33, 0.51, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
52,0,8,"[0.74, 0.16, None, 0.46]","[0.3, 0.82, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
52,0,9,"[0.72, 0.41, None, 0.46]","[0.27, 0.95, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
52,0,10,"[0.79, 0.37, None, 0.46]","[0.24, 0.34, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
52,0,11,"[0.77, 0.53, None, 0.46]","[0.26, 0.9, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
52,0,12,"[0.61, 0.04, None, 0.46]","[0.34, 0.66, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
52,0,13,"[0.45, 0.6, None, 0.46]","[0.39, 0.61, None, 0.52]",,,True,0.49,0.15,0.11,B1,S0
52,0,14,"[0.45, 0.01, None, 0.46]","[0.41, 0.72, None, 0.52]",,,True,0.44,0.02,0.02,B3,S0
52,0,15,"[0.45, 0.36, None, 0.43]","[0.45, 0.55, None, 0.52]",0.45,0.45,False,,,,,
52,0,16,"[0.45, 0.52, 0.45, 0.43]","[0.45, 0.92, 0.45, 0.52]",,,True,0.49,0.15,0.33,B1,S2
52,0,17,"[0.45, 0.14, None, 0.43]","[0.45, 0.79, None, 0.52]",0.45,0.45,False,,,,,
52,0,18,"[0.45, 0.27, 0.45, 0.43]","[0.45, 0.31, 0.45, 0.52]",,,True,0.38,0.55,0.1,B2,S1
52,0,19,"[0.45, 0.21, None, 0.43]","[0.45, 0.64, None, 0.52]",0.45,0.45,False,,,,,
52,0,20,"[0.45, 0.2, 0.45, 0.43]","[0.45, 0.49, 0.45, 0.52]",,,True,0.45,0.46,0.28,B2,S2
52,0,21,"[0.45, 0.26, None, 0.43]","[0.45, 0.78, None, 0.52]",0.45,0.45,False,,,,,
52,0,22,"[0.45, 0.58, 0.45, 0.43]","[0.45, 0.58, 0.45, 0.52]",,,True,0.51,0.08,0.29,B1,S2
52,0,23,"[0.45, 0.46, None, 0.43]","[0.45, 0.71, None, 0.52]",,,True,0.46,0.12,0.01,B1,S0
52,0,24,"[0.45, 0.03, None, 0.43]","[0.69, 0.93, None, 0.52]",0.45,0.52,False,,,,,
52,0,25,"[0.45, 0.36, 0.52, 0.43]","[0.69, 0.5, 0.45, 0.52]",,,True,0.48,0.41,0.26,B2,S2
52,0,26,"[0.45, 0.37, None, 0.43]","[0.69, 0.63, None, 0.52]",0.45,0.52,False,,,,,
52,0,27,"[0.45, 0.23, 0.52, 0.43]","[0.69, 0.58, 0.45, 0.52]",,,True,0.48,0.31,0.2,B2,S2
52,0,28,"[0.45, 0.22, None, 0.43]","[0.69, 0.39, None, 0.52]",,,True,0.42,0.03,0.13,B0,S1
52,0,29,"[0.45, 0.28, None, 0.43]","[0.69, 0.47, None, 0.52]",0.45,0.47,False,,,,,
52,0,30,"[0.45, 0.28, 0.47, 0.43]","[0.69, 0.88, 0.45, 0.52]",,,True,0.46,0.14,0.13,B2,S2
52,0,31,"[0.45, 0.17, None, 0.43]","[0.69, 0.62, None, 0.52]",0.45,0.52,False,,,,,
52,0,32,"[0.45, 0.44, 0.52, 0.43]","[0.69, 0.75, 0.99, 0.52]",,,True,0.52,0.07,0.0,B2,S3
52,0,33,"[0.45, 0.31, None, 0.43]","[0.69, 0.8, None, 0.52]",0.45,0.52,False,,,,,
52,0,34,"[0.45, 0.41, 0.01, 0.43]","[0.69, 0.87, 0.99, 0.52]",0.45,0.52,False,,,,,
52,0,35,"[0.45, 0.56, 0.01, 0.43]","[0.69, 0.61, 0.99, 0.52]",,,True,0.54,0.03,0.02,B1,S3
52,0,36,"[0.45, 0.15, None, 0.43]","[0.69, 0.98, None, 0.54]",0.45,0.54,False,,,,,
52,0,37,"[0.45, 0.15, 0.01, 0.43]","[0.69, 0.43, 0.99, 0.54]",,,True,0.44,0.01,0.09,B0,S1
52,0,38,"[0.43, 0.46, None, 0.43]","[0.69, 0.42, None, 0.54]",,,True,0.44,0.11,0.03,B1,S1
52,0,39,"[0.43, 0.38, None, 0.43]","[0.69, 0.58, None, 0.54]",0.43,0.54,False,,,,,
52,0,40,"[0.43, 0.32, 0.01, 0.43]","[0.69, 0.68, 0.99, 0.54]",0.43,0.54,False,,,,,
52,0,41,"[0.43, 0.3, 0.01, 0.43]","[0.69, 0.47, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,42,"[0.43, 0.43, 0.01, 0.43]","[0.69, 0.84, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,43,"[0.43, 0.06, 0.01, 0.43]","[0.69, 0.82, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,44,"[0.43, 0.15, 0.01, 0.43]","[0.69, 0.68, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,45,"[0.43, 0.34, 0.01, 0.43]","[0.69, 0.5, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,46,"[0.43, 0.1, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,47,"[0.43, 0.11, 0.01, 0.43]","[0.69, 0.95, 0.99, 0.54]",0.43,0.47,False,,,,,
52,0,48,"[0.43, 0.26, 0.47, 0.43]","[0.69, 0.93, 0.43, 0.54]",,,True,0.45,0.07,0.05,B2,S2
52,0,49,"[0.43, 0.01, None, 0.43]","[0.69, 0.95, None, 0.54]",0.43,0.54,False,,,,,
53,0,0,"[0.0, 0.37, None, 0.98]","[1.0, 0.45, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
53,0,1,"[0.1, 0.49, None, 0.86]","[0.9, 0.15, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
53,0,2,"[0.19, 0.38, None, 0.77]","[0.81, 0.13, None, 0.25]",,,True,0.45,0.32,0.39,B3,S1
53,0,3,"[0.29, 0.08, None, 0.71]","[0.71, 0.74, None, 0.25]",,,True,0.48,0.23,0.23,B3,S3
53,0,4,"[0.38, 0.46, None, 0.71]","[0.62, 0.74, None, 0.28]",,,True,0.5,0.21,0.21,B3,S3
53,0,5,"[0.48, 0.2, None, 0.62]","[0.52, 0.45, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
53,0,6,"[0.57, 0.16, None, 0.61]","[0.43, 0.85, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
53,0,7,"[0.67, 0.48, None, 0.46]","[0.33, 0.86, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
53,0,8,"[0.74, 0.6, None, 0.46]","[0.3, 0.76, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
53,0,9,"[0.72, 0.04, None, 0.46]","[0.27, 0.52, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
53,0,10,"[0.79, 0.23, None, 0.46]","[0.24, 0.31, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
53,0,11,"[0.77, 0.34, None, 0.46]","[0.26, 0.46, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
53,0,12,"[0.61, 0.24, None, 0.46]","[0.34, 0.84, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
53,0,13,"[0.45, 0.23, None, 0.46]","[0.39, 0.29, None, 0.52]",,,True,0.37,0.08,0.1,B3,S1
53,0,14,"[0.45, 0.51, None, 0.43]","[0.39, 0.31, None, 0.52]",,,True,0.41,0.24,0.12,B1,S1
53,0,15,"[0.45, 0.55, None, 0.43]","[0.39, 0.83, None, 0.52]",,,True,0.47,0.17,0.08,B1,S0
53,0,16,"[0.45, 0.57, None, 0.43]","[0.41, 0.95, None, 0.52]",,,True,0.49,0.1,0.08,B1,S0
53,0,17,"[0.45, 0.43, None, 0.43]","[0.45, 0.53, None, 0.52]",0.45,0.45,False,,,,,
53,0,18,"[0.45, 0.05, 0.45, 0.43]","[0.45, 0.49, 0.45, 0.52]",,,True,0.45,0.48,0.3,B2,S2
53,0,19,"[0.45, 0.02, None, 0.43]","[0.45, 0.77, None, 0.52]",0.45,0.45,False,,,,,
53,0,20,"[0.45, 0.42, 0.45, 0.43]","[0.45, 0.5, 0.45, 0.52]",,,True,0.45,0.46,0.28,B2,S2
53,0,21,"[0.45, 0.34, None, 0.43]","[0.45, 0.7, None, 0.52]",0.45,0.45,False,,,,,
53,0,22,"[0.45, 0.1, 0.45, 0.43]","[0.45, 0.9, 0.45, 0.52]",,,True,0.45,0.44,0.23,B2,S2
53,0,23,"[0.45, 0.26, None, 0.43]","[0.45, 0.59, None, 0.52]",0.45,0.45,False,,,,,
53,0,24,"[0.45, 0.38, 0.45, 0.43]","[0.45, 0.63, 0.45, 0.52]",,,True,0.45,0.34,0.22,B2,S2
53,0,25,"[0.45, 0.3, None, 0.43]","[0.45, 0.73, None, 0.52]",0.45,0.45,False,,,,,
53,0,26,"[0.45, 0.34, 0.45, 0.43]","[0.45, 0.45, 0.45, 0.52]",,,True,0.45,0.15,0.1,B2,S1
53,0,27,"[0.45, 0.46, None, 0.43]","[0.45, 0.85, None, 0.52]",,,True,0.46,0.12,0.01,B1,S0
53,0,28,"[0.45, 0.09, None, 0.43]","[0.69, 0.59, None, 0.52]",0.45,0.52,False,,,,,
53,0,29,"[0.45, 0.3, 0.52, 0.43]","[0.69, 0.78, 0.45, 0.52]",,,True,0.48,0.1,0.2,B2,S2
53,0,30,"[0.45, 0.5, None, 0.43]","[0.69, 0.81, None, 0.52]",0.5,0.52,False,,,,,
53,0,31,"[0.45, 0.02, 0.01, 0.43]","[0.69, 0.66, 0.5, 0.52]",,,True,0.5,0.06,0.18,B1,S2
53,0,32,"[0.45, 0.48, None, 0.43]","[0.69, 0.79, None, 0.52]",0.48,0.52,False,,,,,
53,0,33,"[0.45, 0.49, 0.01, 0.43]","[0.69, 0.87, 0.48, 0.52]",,,True,0.49,0.07,0.09,B1,S2
53,0,34,"[0.45, 0.05, None, 0.43]","[0.69, 0.51, None, 0.52]",0.45,0.51,False,,,,,
53,0,35,"[0.45, 0.27, 0.01, 0.43]","[0.69, 0.71, 0.99, 0.52]",0.45,0.51,False,,,,,
53,0,36,"[0.45, 0.24, 0.01, 0.43]","[0.69, 0.82, 0.99, 0.52]",0.45,0.51,False,,,,,
53,0,37,"[0.45, 0.19, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.52]",0.45,0.51,False,,,,,
53,0,38,"[0.45, 0.21, 0.01, 0.43]","[0.69, 0.49, 0.99, 0.52]",0.45,0.49,False,,,,,
53,0,39,"[0.45, 0.14, 0.01, 0.43]","[0.69, 0.5, 0.99, 0.52]",0.45,0.49,False,,,,,
53,0,40,"[0.45, 0.31, 0.01, 0.43]","[0.69, 0.81, 0.99, 0.52]",0.45,0.49,False,,,,,
53,0,41,"[0.45, 0.32, 0.01, 0.43]","[0.69, 0.45, 0.99, 0.52]",,,True,0.45,0.0,0.04,B0,S1
53,0,42,"[0.45, 0.42, None, 0.43]","[0.69, 0.87, None, 0.52]",0.45,0.52,False,,,,,
53,0,43,"[0.45, 0.41, 0.01, 0.43]","[0.69, 0.5, 0.99, 0.52]",0.45,0.5,False,,,,,
53,0,44,"[0.45, 0.11, 0.01, 0.43]","[0.69, 0.46, 0.99, 0.52]",0.45,0.46,False,,,,,
53,0,45,"[0.45, 0.22, 0.46, 0.43]","[0.69, 0.63, 0.99, 0.52]",,,True,0.46,0.06,0.03,B2,S1
53,0,46,"[0.45, 0.25, None, 0.43]","[0.69, 0.78, None, 0.52]",0.45,0.52,False,,,,,
53,0,47,"[0.45, 0.45, 0.01, 0.43]","[0.69, 0.97, 0.99, 0.52]",0.45,0.52,False,,,,,
53,0,48,"[0.45, 0.39, 0.52, 0.43]","[0.69, 0.45, 0.45, 0.52]",0.52,0.45,False,,,,,
53,0,49,"[0.45, 0.16, 0.45, 0.43]","[0.69, 0.98, 0.52, 0.52]",0.52,0.45,False,,,,,
54,0,0,"[0.0, 0.36, None, 0.98]","[1.0, 0.54, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
54,0,1,"[0.1, 0.23, None, 0.86]","[0.9, 0.67, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
54,0,2,"[0.19, 0.37, None, 0.77]","[0.81, 0.51, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
54,0,3,"[0.29, 0.39, None, 0.71]","[0.71, 0.73, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
54,0,4,"[0.38, 0.34, None, 0.71]","[0.62, 0.39, None, 0.3]",,,True,0.51,0.21,0.21,B3,S3
54,0,5,"[0.48, 0.11, None, 0.62]","[0.52, 0.11, None, 0.37]",,,True,0.37,0.26,0.3,B3,S1
54,0,6,"[0.57, 0.53, None, 0.61]","[0.43, 0.88, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
54,0,7,"[0.67, 0.45, None, 0.46]","[0.33, 0.88, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
54,0,8,"[0.74, 0.24, None, 0.46]","[0.3, 0.57, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
54,0,9,"[0.72, 0.56, None, 0.46]","[0.27, 0.99, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
54,0,10,"[0.79, 0.24, None, 0.46]","[0.24, 0.72, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
54,0,11,"[0.77, 0.36, None, 0.46]","[0.26, 0.6, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
54,0,12,"[0.61, 0.28, None, 0.46]","[0.34, 0.51, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
54,0,13,"[0.45, 0.17, None, 0.46]","[0.39, 0.56, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
54,0,14,"[0.45, 0.35, None, 0.43]","[0.41, 0.93, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
54,0,15,"[0.45, 0.63, None, 0.43]","[0.45, 0.31, None, 0.52]",,,True,0.47,0.18,0.19,B1,S1
54,0,16,"[0.45, 0.48, None, 0.43]","[0.45, 0.63, None, 0.52]",,,True,0.47,0.17,0.02,B1,S0
54,0,17,"[0.45, 0.5, None, 0.43]","[0.69, 0.84, None, 0.52]",0.5,0.52,False,,,,,
54,0,18,"[0.45, 0.35, 0.52, 0.43]","[0.69, 0.75, 0.5, 0.52]",,,True,0.51,0.42,0.35,B2,S2
54,0,19,"[0.45, 0.55, None, 0.43]","[0.69, 0.47, None, 0.52]",,,True,0.51,0.08,0.22,B1,S1
54,0,20,"[0.45, 0.54, None, 0.43]","[0.69, 0.79, None, 0.52]",,,True,0.53,0.05,0.01,B1,S3
54,0,21,"[0.45, 0.03, None, 0.43]","[0.69, 0.97, None, 0.52]",0.45,0.52,False,,,,,
54,0,22,"[0.45, 0.19, 0.52, 0.43]","[0.69, 0.91, 0.45, 0.52]",,,True,0.48,0.43,0.31,B2,S2
54,0,23,"[0.45, 0.27, None, 0.43]","[0.69, 0.72, None, 0.52]",0.45,0.52,False,,,,,
54,0,24,"[0.45, 0.09, 0.52, 0.43]","[0.69, 0.89, 0.45, 0.52]",,,True,0.48,0.41,0.26,B2,S2
54,0,25,"[0.45, 0.56, None, 0.43]","[0.69, 0.58, None, 0.52]",,,True,0.54,0.03,0.02,B1,S3
54,0,26,"[0.45, 0.15, None, 0.43]","[0.69, 0.63, None, 0.54]",0.45,0.54,False,,,,,
54,0,27,"[0.45, 0.08, 0.54, 0.43]","[0.69, 0.92, 0.45, 0.54]",,,True,0.5,0.29,0.27,B2,S2
54,0,28,"[0.45, 0.29, None, 0.43]","[0.69, 0.81, None, 0.54]",0.45,0.54,False,,,,,
54,0,29,"[0.45, 0.06, 0.54, 0.43]","[0.69, 0.39, 0.45, 0.54]",,,True,0.47,0.13,0.12,B2,S1
54,0,30,"[0.45, 0.18, None, 0.43]","[0.69, 0.49, None, 0.54]",0.45,0.49,False,,,,,
54,0,31,"[0.45, 0.15, 0.49, 0.43]","[0.69, 0.92, 0.45, 0.54]",,,True,0.47,0.12,0.19,B2,S2
54,0,32,"[0.45, 0.04, None, 0.43]","[0.69, 0.81, None, 0.54]",0.45,0.54,False,,,,,
54,0,33,"[0.45, 0.15, 0.01, 0.43]","[0.69, 0.59, 0.45, 0.54]",,,True,0.45,0.0,0.13,B0,S2
54,0,34,"[0.43, 0.43, None, 0.43]","[0.69, 0.72, None, 0.54]",0.43,0.54,False,,,,,
54,0,35,"[0.43, 0.5, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.54]",0.5,0.54,False,,,,,
54,0,36,"[0.43, 0.09, 0.01, 0.43]","[0.69, 1.0, 0.5, 0.54]",,,True,0.5,0.06,0.1,B1,S2
54,0,37,"[0.43, 0.2, None, 0.43]","[0.69, 0.81, None, 0.54]",0.43,0.54,False,,,,,
54,0,38,"[0.43, 0.28, 0.01, 0.43]","[0.69, 0.61, 0.99, 0.54]",0.43,0.54,False,,,,,
54,0,39,"[0.43, 0.22, 0.01, 0.43]","[0.69, 0.58, 0.99, 0.54]",0.43,0.54,False,,,,,
54,0,40,"[0.43, 0.26, 0.01, 0.43]","[0.69, 0.68, 0.99, 0.54]",0.43,0.54,False,,,,,
54,0,41,"[0.43, 0.27, 0.01, 0.43]","[0.69, 0.69, 0.99, 0.54]",0.43,0.54,False,,,,,
54,0,42,"[0.43, 0.15, 0.01, 0.43]","[0.69, 0.46, 0.99, 0.54]",0.43,0.46,False,,,,,
54,0,43,"[0.43, 0.45, 0.46, 0.43]","[0.69, 0.91, 0.99, 0.54]",,,True,0.46,0.07,0.04,B2,S1
54,0,44,"[0.43, 0.27, None, 0.43]","[0.69, 0.49, None, 0.54]",0.43,0.49,False,,,,,
54,0,45,"[0.43, 0.18, 0.01, 0.43]","[0.69, 0.63, 0.99, 0.54]",0.43,0.49,False,,,,,
54,0,46,"[0.43, 0.3, 0.01, 0.43]","[0.69, 0.63, 0.99, 0.54]",0.43,0.49,False,,,,,
54,0,47,"[0.43, 0.24, 0.01, 0.43]","[0.69, 0.99, 0.99, 0.54]",0.43,0.49,False,,,,,
54,0,48,"[0.43, 0.1, 0.49, 0.43]","[0.69, 0.99, 0.43, 0.54]",0.49,0.43,False,,,,,
54,0,49,"[0.43, 0.3, 0.43, 0.43]","[0.69, 0.7, 0.49, 0.54]",0.49,0.43,False,,,,,
55,0,0,"[0.0, 0.06, None, 0.98]","[1.0, 0.37, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
55,0,1,"[0.1, 0.36, None, 0.86]","[0.9, 0.25, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
55,0,2,"[0.19, 0.07, None, 0.77]","[0.81, 0.36, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
55,0,3,"[0.29, 0.48, None, 0.71]","[0.71, 1.0, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
55,0,4,"[0.38, 0.35, None, 0.71]","[0.62, 0.58, None, 0.3]",,,True,0.51,0.21,0.21,B3,S3
55,0,5,"[0.48, 0.08, None, 0.62]","[0.52, 0.58, None, 0.37]",,,True,0.5,0.13,0.13,B3,S3
55,0,6,"[0.57, 0.25, None, 0.61]","[0.43, 0.64, None, 0.52]",,,True,0.52,0.09,0.47,B3,S0
55,0,7,"[0.67, 0.54, None, 0.46]","[0.38, 0.44, None, 0.52]",,,True,0.53,0.43,0.41,B0,S0
55,0,8,"[0.74, 0.06, None, 0.46]","[0.35, 0.69, None, 0.52]",,,True,0.55,0.38,0.36,B0,S0
55,0,9,"[0.72, 0.65, None, 0.46]","[0.31, 0.95, None, 0.52]",,,True,0.52,0.28,0.28,B0,S0
55,0,10,"[0.79, 0.62, None, 0.46]","[0.26, 0.19, None, 0.52]",,,True,0.49,0.3,0.42,B0,S1
55,0,11,"[0.77, 0.08, None, 0.46]","[0.26, 0.96, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
55,0,12,"[0.61, 0.27, None, 0.46]","[0.34, 0.62, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
55,0,13,"[0.45, 0.23, None, 0.46]","[0.39, 0.73, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
55,0,14,"[0.45, 0.32, None, 0.43]","[0.41, 0.76, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
55,0,15,"[0.45, 0.13, None, 0.43]","[0.45, 0.53, None, 0.52]",0.45,0.45,False,,,,,
55,0,16,"[0.45, 0.12, 0.45, 0.43]","[0.45, 0.56, 0.45, 0.52]",,,True,0.45,0.48,0.29,B2,S2
55,0,17,"[0.45, 0.22, None, 0.43]","[0.45, 0.59, None, 0.52]",0.45,0.45,False,,,,,
55,0,18,"[0.45, 0.25, 0.45, 0.43]","[0.45, 0.61, 0.45, 0.52]",,,True,0.45,0.47,0.28,B2,S2
55,0,19,"[0.45, 0.54, None, 0.43]","[0.45, 0.45, None, 0.52]",,,True,0.49,0.15,0.22,B1,S1
55,0,20,"[0.45, 0.09, None, 0.43]","[0.45, 0.88, None, 0.52]",0.45,0.45,False,,,,,
55,0,21,"[0.45, 0.27, 0.45, 0.43]","[0.45, 0.77, 0.45, 0.52]",,,True,0.45,0.44,0.23,B2,S2
55,0,22,"[0.45, 0.29, None, 0.43]","[0.45, 0.86, None, 0.52]",0.45,0.45,False,,,,,
