r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
4,0,5,"[0.47, 0.56, None, 0.35]","[0.5, 0.14, None, 0.41]",,,True,0.35,0.49,0.35,B1,S1
4,0,6,"[0.57, 0.44, None, 0.35]","[0.4, 0.24, None, 0.41]",,,True,0.4,0.54,0.35,B0,S1
4,0,7,"[0.63, 0.0, None, 0.35]","[0.3, 0.44, None, 0.41]",,,True,0.46,0.43,0.46,B0,S0
4,0,8,"[0.52, 0.67, None, 0.35]","[0.49, 0.9, None, 0.41]",,,True,0.54,0.15,0.13,B1,S3
4,0,9,"[0.59, 0.51, None, 0.35]","[0.42, 0.19, None, 0.46]",,,True,0.39,0.26,0.28,B0,S1
4,0,10,"[0.63, 0.43, None, 0.35]","[0.36, 1.0, None, 0.46]",,,True,0.5,0.14,0.14,B0,S0
4,0,11,"[0.38, 0.04, None, 0.35]","[0.44, 0.26, None, 0.46]",,,True,0.32,0.06,0.19,B0,S1
4,0,12,"[0.24, 0.25, None, 0.35]","[0.44, 0.81, None, 0.46]",0.35,0.44,False,,,,,
4,0,13,"[0.24, 0.23, 0.44, 0.35]","[0.44, 0.86, 0.35, 0.46]",,,True,0.4,0.45,0.39,B2,S2
4,0,14,"[0.24, 0.51, None, 0.35]","[0.44, 0.54, None, 0.46]",,,True,0.47,0.03,0.03,B1,S0
4,0,15,"[0.24, 0.34, None, 0.35]","[0.49, 0.86, None, 0.46]",0.35,0.46,False,,,,,
4,0,16,"[0.24, 0.34, 0.46, 0.35]","[0.49, 0.68, 0.35, 0.46]",,,True,0.4,0.41,0.28,B2,S2
4,0,17,"[0.24, 0.04, None, 0.35]","[0.49, 0.81, None, 0.46]",0.35,0.46,False,,,,,
4,0,18,"[0.24, 0.31, 0.46, 0.35]","[0.49, 0.47, 0.99, 0.46]",,,True,0.46,0.27,0.0,B2,S3
4,0,19,"[0.24, 0.03, None, 0.35]","[0.49, 0.79, None, 0.66]",0.35,0.49,False,,,,,
4,0,20,"[0.24, 0.15, 0.49, 0.35]","[0.49, 0.97, 0.99, 0.66]",,,True,0.49,0.19,0.0,B2,S0
4,0,21,"[0.24, 0.35, None, 0.35]","[0.55, 0.63, None, 0.66]",0.35,0.55,False,,,,,
4,0,22,"[0.24, 0.19, 0.01, 0.35]","[0.55, 0.88, 0.99, 0.66]",0.35,0.55,False,,,,,
4,0,23,"[0.24, 0.03, 0.01, 0.35]","[0.55, 0.89, 0.99, 0.66]",0.35,0.55,False,,,,,
4,0,24,"[0.24, 0.46, 0.01, 0.35]","[0.55, 0.67, 0.99, 0.66]",0.46,0.55,False,,,,,
4,0,25,"[0.24, 0.41, 0.01, 0.35]","[0.55, 0.45, 0.46, 0.66]",,,True,0.45,0.02,0.3,B1,S1
4,0,26,"[0.24, 0.31, None, 0.35]","[0.55, 0.76, None, 0.66]",0.35,0.55,False,,,,,
4,0,27,"[0.24, 0.43, 0.01, 0.35]","[0.55, 0.85, 0.99, 0.66]",0.43,0.55,False,,,,,
4,0,28,"[0.24, 0.01, 0.01, 0.35]","[0.55, 0.7, 0.43, 0.66]",,,True,0.43,0.01,0.17,B1,S2
4,0,29,"[0.24, 0.21, None, 0.35]","[0.55, 0.64, None, 0.66]",0.35,0.55,False,,,,,
4,0,30,"[0.24, 0.35, 0.01, 0.35]","[0.55, 0.4, 0.99, 0.66]",,,True,0.38,0.06,0.19,B1,S1
4,0,31,"[0.24, 0.21, None, 0.35]","[0.55, 0.46, None, 0.66]",0.35,0.46,False,,,,,
4,0,32,"[0.24, 0.14, 0.01, 0.35]","[0.55, 0.87, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,33,"[0.24, 0.18, 0.01, 0.35]","[0.55, 0.52, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,34,"[0.24, 0.23, 0.01, 0.35]","[0.55, 0.78, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,35,"[0.24, 0.18, 0.01, 0.35]","[0.55, 0.98, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,36,"[0.24, 0.16, 0.01, 0.35]","[0.55, 0.55, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,37,"[0.24, 0.15, 0.01, 0.35]","[0.55, 0.52, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,38,"[0.24, 0.22, 0.01, 0.35]","[0.55, 0.83, 0.99, 0.66]",0.35,0.46,False,,,,,
4,0,39,"[0.24, 0.37, 0.01, 0.35]","[0.55, 0.59, 0.99, 0.66]",0.37,0.46,False,,,,,
4,0,40,"[0.24, 0.36, 0.01, 0.35]","[0.55, 0.4, 0.99, 0.66]",0.37,0.4,False,,,,,
4,0,41,"[0.24, 0.03, 0.4, 0.35]","[0.55, 0.62, 0.99, 0.66]",,,True,0.4,0.1,0.01,B2,S1
4,0,42,"[0.24, 0.3, None, 0.35]","[0.55, 0.5, None, 0.66]",0.35,0.5,False,,,,,
4,0,43,"[0.24, 0.33, 0.01, 0.35]","[0.55, 0.71, 0.99, 0.66]",0.35,0.5,False,,,,,
4,0,44,"[0.24, 0.04, 0.01, 0.35]","[0.55, 0.93, 0.99, 0.66]",0.35,0.5,False,,,,,
4,0,45,"[0.24, 0.02, 0.01, 0.35]","[0.55, 0.68, 0.99, 0.66]",0.35,0.5,False,,,,,
4,0,46,"[0.24, 0.07, 0.01, 0.35]","[0.55, 0.87, 0.99, 0.66]",0.35,0.5,False,,,,,
4,0,47,"[0.24, 0.08, 0.01, 0.35]","[0.55, 0.91, 0.99, 0.66]",0.35,0.5,False,,,,,
4,0,48,"[0.24, 0.09, 0.5, 0.35]","[0.55, 0.97, 0.35, 0.66]",,,True,0.42,0.04,0.09,B2,S2
4,0,49,"[0.24, 0.23, None, 0.35]","[0.55, 0.48, None, 0.66]",0.35,0.48,False,,,,,
5,0,0,"[0.0, 0.15, None, 0.95]","[1.0, 0.77, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
5,0,1,"[0.09, 0.02, None, 0.91]","[0.9, 0.25, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
5,0,2,"[0.19, 0.62, None, 0.87]","[0.8, 0.87, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
5,0,3,"[0.28, 0.03, None, 0.66]","[0.7, 0.05, None, 0.3]",,,True,0.35,0.31,0.35,B3,S1
5,0,4,"[0.38, 0.14, None, 0.35]","[0.6, 0.09, None, 0.3]",,,True,0.23,0.71,0.18,B0,S1
5,0,5,"[0.45, 0.03, None, 0.35]","[0.5, 0.52, None, 0.3]",,,True,0.37,0.52,0.07,B0,S3
5,0,6,"[0.39, 0.47, None, 0.35]","[0.4, 0.12, None, 0.38]",,,True,0.3,0.56,0.19,B1,S1
5,0,7,"[0.46, 0.08, None, 0.35]","[0.3, 0.42, None, 0.38]",,,True,0.38,0.27,0.38,B0,S0
5,0,8,"[0.51, 0.45, None, 0.35]","[0.49, 0.62, None, 0.38]",,,True,0.44,0.19,0.06,B0,S3
5,0,9,"[0.34, 0.55, None, 0.35]","[0.42, 0.67, None, 0.41]",,,True,0.48,0.36,0.07,B1,S3
5,0,10,"[0.38, 0.51, None, 0.35]","[0.36, 0.28, None, 0.46]",,,True,0.4,0.3,0.27,B1,S1
5,0,11,"[0.38, 0.48, None, 0.35]","[0.36, 0.55, None, 0.46]",,,True,0.42,0.09,0.06,B1,S0
5,0,12,"[0.38, 0.22, None, 0.35]","[0.44, 0.64, None, 0.46]",0.38,0.44,False,,,,,
5,0,13,"[0.38, 0.02, 0.44, 0.35]","[0.44, 0.23, 0.38, 0.46]",,,True,0.34,0.51,0.19,B2,S1
5,0,14,"[0.38, 0.05, None, 0.35]","[0.44, 0.86, None, 0.46]",0.38,0.44,False,,,,,
5,0,15,"[0.38, 0.46, 0.44, 0.35]","[0.44, 0.55, 0.38, 0.46]",,,True,0.42,0.05,0.42,B1,S2
5,0,16,"[0.38, 0.38, None, 0.35]","[0.44, 0.25, None, 0.46]",,,True,0.32,0.06,0.13,B0,S1
5,0,17,"[0.24, 0.07, None, 0.35]","[0.44, 0.81, None, 0.46]",0.35,0.44,False,,,,,
5,0,18,"[0.24, 0.42, 0.44, 0.35]","[0.44, 0.64, 0.35, 0.46]",,,True,0.4,0.42,0.28,B2,S2
5,0,19,"[0.24, 0.1, None, 0.35]","[0.44, 0.48, None, 0.46]",0.35,0.44,False,,,,,
5,0,20,"[0.24, 0.02, 0.44, 0.35]","[0.44, 0.8, 0.99, 0.46]",,,True,0.44,0.29,0.0,B2,S0
5,0,21,"[0.24, 0.04, None, 0.35]","[0.49, 0.84, None, 0.46]",0.35,0.46,False,,,,,
5,0,22,"[0.24, 0.1, 0.46, 0.35]","[0.49, 0.81, 0.99, 0.46]",,,True,0.46,0.22,0.0,B2,S3
5,0,23,"[0.24, 0.22, None, 0.35]","[0.49, 0.77, None, 0.66]",0.35,0.49,False,,,,,
5,0,24,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.44, 0.99, 0.66]",0.35,0.44,False,,,,,
5,0,25,"[0.24, 0.33, 0.01, 0.35]","[0.49, 0.82, 0.99, 0.66]",0.35,0.44,False,,,,,
5,0,26,"[0.24, 0.17, 0.01, 0.35]","[0.49, 0.86, 0.99, 0.66]",0.35,0.44,False,,,,,
5,0,27,"[0.24, 0.18, 0.01, 0.35]","[0.49, 0.4, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,28,"[0.24, 0.27, 0.01, 0.35]","[0.49, 0.74, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,29,"[0.24, 0.1, 0.01, 0.35]","[0.49, 0.41, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,30,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.64, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,31,"[0.24, 0.12, 0.01, 0.35]","[0.49, 0.89, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,32,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.85, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,33,"[0.24, 0.23, 0.01, 0.35]","[0.49, 0.86, 0.99, 0.66]",0.35,0.4,False,,,,,
5,0,34,"[0.24, 0.38, 0.01, 0.35]","[0.49, 0.41, 0.99, 0.66]",0.38,0.4,False,,,,,
5,0,35,"[0.24, 0.21, 0.01, 0.35]","[0.49, 0.66, 0.38, 0.66]",,,True,0.38,0.06,0.12,B1,S2
5,0,36,"[0.24, 0.1, None, 0.35]","[0.49, 0.81, None, 0.66]",0.35,0.49,False,,,,,
5,0,37,"[0.24, 0.32, 0.01, 0.35]","[0.49, 0.46, 0.99, 0.66]",0.35,0.46,False,,,,,
5,0,38,"[0.24, 0.35, 0.01, 0.35]","[0.49, 0.51, 0.99, 0.66]",0.35,0.46,False,,,,,
5,0,39,"[0.24, 0.27, 0.01, 0.35]","[0.49, 0.59, 0.99, 0.66]",0.35,0.46,False,,,,,
5,0,40,"[0.24, 0.13, 0.01, 0.35]","[0.49, 0.82, 0.99, 0.66]",0.35,0.46,False,,,,,
5,0,41,"[0.24, 0.26, 0.01, 0.35]","[0.49, 0.52, 0.99, 0.66]",0.35,0.46,False,,,,,
5,0,42,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.97, 0.99, 0.66]",0.41,0.46,False,,,,,
5,0,43,"[0.24, 0.34, 0.01, 0.35]","[0.49, 0.56, 0.99, 0.66]",0.41,0.46,False,,,,,
5,0,44,"[0.24, 0.23, 0.01, 0.35]","[0.49, 0.6, 0.99, 0.66]",0.41,0.46,False,,,,,
5,0,45,"[0.24, 0.1, 0.01, 0.35]","[0.49, 0.96, 0.99, 0.66]",0.41,0.46,False,,,,,
5,0,46,"[0.24, 0.18, 0.01, 0.35]","[0.49, 0.46, 0.99, 0.66]",0.41,0.46,False,,,,,
5,0,47,"[0.24, 0.09, 0.01, 0.35]","[0.49, 0.67, 0.99, 0.66]",0.41,0.46,False,,,,,
5,0,48,"[0.24, 0.21, 0.46, 0.35]","[0.49, 0.61, 0.41, 0.66]",,,True,0.43,0.07,0.1,B2,S2
5,0,49,"[0.24, 0.07, None, 0.35]","[0.49, 0.88, None, 0.66]",0.35,0.49,False,,,,,
6,0,0,"[0.0, 0.64, None, 0.95]","[1.0, 0.6, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
6,0,1,"[0.09, 0.41, None, 0.91]","[0.9, 0.45, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
6,0,2,"[0.19, 0.15, None, 0.87]","[0.8, 0.22, None, 0.26]",,,True,0.54,0.32,0.54,B3,S1
6,0,3,"[0.28, 0.29, None, 0.66]","[0.7, 0.39, None, 0.26]",,,True,0.46,0.2,0.2,B3,S3
6,0,4,"[0.38, 0.52, None, 0.35]","[0.6, 0.78, None, 0.3]",,,True,0.41,0.44,0.11,B1,S3
6,0,5,"[0.47, 0.6, None, 0.35]","[0.5, 0.94, None, 0.38]",,,True,0.49,0.35,0.11,B1,S3
6,0,6,"[0.57, 0.25, None, 0.35]","[0.4, 0.89, None, 0.41]",,,True,0.48,0.46,0.48,B0,S0
6,0,7,"[0.63, 0.08, None, 0.35]","[0.55, 0.37, None, 0.41]",,,True,0.5,0.4,0.45,B0,S1
6,0,8,"[0.52, 0.29, None, 0.35]","[0.49, 0.47, None, 0.41]",,,True,0.47,0.18,0.05,B0,S3
6,0,9,"[0.57, 0.68, None, 0.35]","[0.42, 0.46, None, 0.46]",,,True,0.55,0.14,0.19,B1,S0
6,0,10,"[0.63, 0.49, None, 0.35]","[0.44, 0.71, None, 0.46]",,,True,0.54,0.1,0.1,B0,S0
6,0,11,"[0.38, 0.04, None, 0.35]","[0.49, 0.42, None, 0.46]",0.38,0.42,False,,,,,
6,0,12,"[0.38, 0.23, 0.42, 0.35]","[0.49, 0.4, 0.38, 0.46]",,,True,0.4,0.45,0.4,B2,S2
6,0,13,"[0.38, 0.25, None, 0.35]","[0.49, 0.37, None, 0.46]",,,True,0.38,0.0,0.27,B0,S1
6,0,14,"[0.24, 0.04, None, 0.35]","[0.49, 0.24, None, 0.46]",,,True,0.29,0.06,0.16,B3,S1
6,0,15,"[0.24, 0.4, None, 0.21]","[0.49, 0.9, None, 0.46]",0.4,0.46,False,,,,,
6,0,16,"[0.24, 0.37, 0.46, 0.21]","[0.49, 0.56, 0.4, 0.46]",,,True,0.43,0.39,0.31,B2,S2
6,0,17,"[0.24, 0.17, None, 0.21]","[0.49, 0.27, None, 0.46]",0.24,0.27,False,,,,,
6,0,18,"[0.24, 0.21, 0.27, 0.21]","[0.49, 0.86, 0.99, 0.46]",,,True,0.27,0.46,0.12,B2,S1
6,0,19,"[0.24, 0.04, None, 0.21]","[0.49, 0.32, None, 0.46]",0.24,0.32,False,,,,,
6,0,20,"[0.24, 0.39, 0.32, 0.21]","[0.49, 0.84, 0.99, 0.46]",,,True,0.35,0.16,0.17,B1,S1
6,0,21,"[0.24, 0.42, None, 0.21]","[0.49, 0.95, None, 0.46]",0.42,0.46,False,,,,,
6,0,22,"[0.24, 0.14, 0.46, 0.21]","[0.49, 0.98, 0.42, 0.46]",,,True,0.44,0.24,0.18,B2,S2
6,0,23,"[0.24, 0.07, None, 0.21]","[0.49, 0.91, None, 0.46]",0.24,0.46,False,,,,,
6,0,24,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.97, 0.99, 0.46]",0.38,0.46,False,,,,,
6,0,25,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.69, 0.99, 0.46]",0.38,0.46,False,,,,,
6,0,26,"[0.24, 0.15, 0.01, 0.21]","[0.49, 0.62, 0.99, 0.46]",0.38,0.46,False,,,,,
6,0,27,"[0.24, 0.46, 0.01, 0.21]","[0.49, 0.56, 0.99, 0.46]",,,True,0.46,0.01,0.0,B1,S3
6,0,28,"[0.24, 0.01, None, 0.21]","[0.49, 0.56, None, 0.66]",0.24,0.49,False,,,,,
6,0,29,"[0.24, 0.12, 0.01, 0.21]","[0.49, 0.8, 0.99, 0.66]",0.24,0.49,False,,,,,
6,0,30,"[0.24, 0.35, 0.01, 0.21]","[0.49, 0.65, 0.99, 0.66]",0.35,0.49,False,,,,,
6,0,31,"[0.24, 0.43, 0.01, 0.21]","[0.49, 0.46, 0.99, 0.66]",0.43,0.46,False,,,,,
6,0,32,"[0.24, 0.06, 0.01, 0.21]","[0.49, 0.48, 0.99, 0.66]",0.43,0.46,False,,,,,
6,0,33,"[0.24, 0.19, 0.01, 0.21]","[0.49, 0.7, 0.99, 0.66]",0.43,0.46,False,,,,,
6,0,34,"[0.24, 0.16, 0.01, 0.21]","[0.49, 0.72, 0.99, 0.66]",0.43,0.46,False,,,,,
6,0,35,"[0.24, 0.19, 0.01, 0.21]","[0.49, 0.49, 0.99, 0.66]",0.43,0.46,False,,,,,
6,0,36,"[0.24, 0.31, 0.01, 0.21]","[0.49, 0.51, 0.99, 0.66]",0.43,0.46,False,,,,,
6,0,37,"[0.24, 0.14, 0.01, 0.21]","[0.49, 0.43, 0.99, 0.66]",,,True,0.43,0.01,0.05,B1,S1
6,0,38,"[0.24, 0.14, None, 0.21]","[0.49, 0.48, None, 0.66]",0.24,0.48,False,,,,,
6,0,39,"[0.24, 0.25, 0.01, 0.21]","[0.49, 0.53, 0.99, 0.66]",0.25,0.48,False,,,,,
6,0,40,"[0.24, 0.11, 0.01, 0.21]","[0.49, 0.73, 0.99, 0.66]",0.25,0.48,False,,,,,
6,0,41,"[0.24, 0.1, 0.01, 0.21]","[0.49, 0.66, 0.99, 0.66]",0.25,0.48,False,,,,,
6,0,42,"[0.24, 0.24, 0.01, 0.21]","[0.49, 0.72, 0.99, 0.66]",0.25,0.48,False,,,,,
6,0,43,"[0.24, 0.22, 0.01, 0.21]","[0.49, 0.79, 0.99, 0.66]",0.25,0.48,False,,,,,
6,0,44,"[0.24, 0.22, 0.01, 0.21]","[0.49, 0.66, 0.99, 0.66]",0.25,0.48,False,,,,,
6,0,45,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.92, 0.99, 0.66]",0.38,0.48,False,,,,,
6,0,46,"[0.24, 0.27, 0.01, 0.21]","[0.49, 0.87, 0.99, 0.66]",0.38,0.48,False,,,,,
6,0,47,"[0.24, 0.39, 0.01, 0.21]","[0.49, 0.58, 0.99, 0.66]",0.39,0.48,False,,,,,
6,0,48,"[0.24, 0.18, 0.48, 0.21]","[0.49, 0.53, 0.39, 0.66]",,,True,0.44,0.06,0.1,B2,S2
6,0,49,"[0.24, 0.29, None, 0.21]","[0.49, 0.69, None, 0.66]",0.29,0.49,False,,,,,
7,0,0,"[0.0, 0.77, None, 0.95]","[1.0, 0.86, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
7,0,1,"[0.09, 0.6, None, 0.91]","[0.9, 0.59, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
7,0,2,"[0.19, 0.72, None, 0.87]","[0.8, 0.49, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
7,0,3,"[0.28, 0.21, None, 0.66]","[0.7, 0.31, None, 0.3]",,,True,0.48,0.18,0.18,B3,S3
7,0,4,"[0.38, 0.45, None, 0.35]","[0.6, 0.45, None, 0.38]",,,True,0.42,0.44,0.03,B1,S3
7,0,5,"[0.47, 0.1, None, 0.35]","[0.5, 0.38, None, 0.41]",,,True,0.42,0.52,0.42,B0,S1
7,0,6,"[0.54, 0.65, None, 0.35]","[0.4, 0.3, None, 0.41]",,,True,0.47,0.37,0.42,B1,S1
7,0,7,"[0.63, 0.2, None, 0.35]","[0.3, 0.86, None, 0.41]",,,True,0.46,0.43,0.46,B0,S0
7,0,8,"[0.52, 0.3, None, 0.35]","[0.49, 0.95, None, 0.41]",,,True,0.47,0.18,0.05,B0,S3
7,0,9,"[0.57, 0.55, None, 0.35]","[0.42, 0.42, None, 0.46]",,,True,0.5,0.14,0.14,B0,S0
7,0,10,"[0.38, 0.5, None, 0.35]","[0.44, 0.56, None, 0.46]",,,True,0.47,0.23,0.03,B1,S0
7,0,11,"[0.38, 0.3, None, 0.35]","[0.49, 0.52, None, 0.46]",0.38,0.46,False,,,,,
7,0,12,"[0.38, 0.39, 0.46, 0.35]","[0.49, 0.21, 0.38, 0.46]",,,True,0.33,0.52,0.22,B2,S1
7,0,13,"[0.38, 0.17, None, 0.35]","[0.49, 0.36, None, 0.46]",,,True,0.37,0.01,0.24,B0,S1
7,0,14,"[0.24, 0.34, None, 0.35]","[0.49, 0.61, None, 0.46]",0.35,0.46,False,,,,,
7,0,15,"[0.24, 0.28, 0.46, 0.35]","[0.49, 0.44, 0.35, 0.46]",,,True,0.4,0.41,0.4,B2,S2
7,0,16,"[0.24, 0.01, None, 0.35]","[0.49, 0.71, None, 0.46]",0.35,0.46,False,,,,,
7,0,17,"[0.24, 0.09, 0.46, 0.35]","[0.49, 0.22, 0.35, 0.46]",,,True,0.34,0.39,0.19,B2,S1
7,0,18,"[0.24, 0.11, None, 0.35]","[0.49, 0.96, None, 0.46]",0.35,0.46,False,,,,,
7,0,19,"[0.24, 0.19, 0.46, 0.35]","[0.49, 0.23, 0.35, 0.46]",,,True,0.34,0.34,0.16,B2,S1
7,0,20,"[0.24, 0.43, None, 0.35]","[0.49, 0.74, None, 0.46]",0.43,0.46,False,,,,,
7,0,21,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.8, 0.43, 0.46]",,,True,0.43,0.08,0.31,B1,S2
7,0,22,"[0.24, 0.14, None, 0.35]","[0.49, 0.76, None, 0.46]",0.35,0.46,False,,,,,
7,0,23,"[0.24, 0.38, 0.01, 0.35]","[0.49, 0.82, 0.99, 0.46]",0.38,0.46,False,,,,,
7,0,24,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.41, 0.38, 0.46]",,,True,0.38,0.09,0.12,B1,S2
7,0,25,"[0.24, 0.31, None, 0.35]","[0.49, 0.8, None, 0.46]",0.35,0.46,False,,,,,
7,0,26,"[0.24, 0.29, 0.01, 0.35]","[0.49, 0.4, 0.99, 0.46]",0.35,0.4,False,,,,,
7,0,27,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.83, 0.99, 0.46]",,,True,0.4,0.04,0.02,B1,S1
7,0,28,"[0.24, 0.2, None, 0.35]","[0.49, 0.92, None, 0.46]",0.35,0.46,False,,,,,
7,0,29,"[0.24, 0.34, 0.01, 0.35]","[0.49, 0.5, 0.99, 0.46]",0.35,0.46,False,,,,,
7,0,30,"[0.24, 0.4, 0.01, 0.35]","[0.49, 0.55, 0.99, 0.46]",0.4,0.46,False,,,,,
7,0,31,"[0.24, 0.03, 0.01, 0.35]","[0.49, 0.63, 0.99, 0.46]",0.4,0.46,False,,,,,
7,0,32,"[0.24, 0.01, 0.01, 0.35]","[0.49, 0.96, 0.99, 0.46]",0.4,0.46,False,,,,,
7,0,33,"[0.24, 0.27, 0.01, 0.35]","[0.49, 0.53, 0.99, 0.46]",0.4,0.46,False,,,,,
7,0,34,"[0.24, 0.22, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.4,0.46,False,,,,,
7,0,35,"[0.24, 0.13, 0.01, 0.35]","[0.49, 0.57, 0.99, 0.46]",0.4,0.46,False,,,,,
7,0,36,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.62, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,37,"[0.24, 0.03, 0.01, 0.35]","[0.49, 0.95, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,38,"[0.24, 0.04, 0.01, 0.35]","[0.49, 0.74, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,39,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,40,"[0.24, 0.28, 0.01, 0.35]","[0.49, 0.95, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,41,"[0.24, 0.26, 0.01, 0.35]","[0.49, 0.75, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,42,"[0.24, 0.22, 0.01, 0.35]","[0.49, 0.9, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,43,"[0.24, 0.31, 0.01, 0.35]","[0.49, 0.85, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,44,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.55, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,45,"[0.24, 0.32, 0.01, 0.35]","[0.49, 0.65, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,46,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.69, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,47,"[0.24, 0.4, 0.01, 0.35]","[0.49, 0.95, 0.99, 0.46]",0.41,0.46,False,,,,,
7,0,48,"[0.24, 0.39, 0.46, 0.35]","[0.49, 0.79, 0.41, 0.46]",,,True,0.44,0.06,0.1,B2,S2
7,0,49,"[0.24, 0.37, None, 0.35]","[0.49, 0.87, None, 0.46]",0.37,0.46,False,,,,,
8,0,0,"[0.0, 0.6, None, 0.95]","[1.0, 0.68, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
8,0,1,"[0.09, 0.28, None, 0.91]","[0.9, 0.09, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
8,0,2,"[0.19, 0.39, None, 0.87]","[0.8, 0.14, None, 0.26]",,,True,0.5,0.36,0.5,B3,S1
8,0,3,"[0.28, 0.05, None, 0.66]","[0.7, 0.98, None, 0.26]",,,True,0.46,0.2,0.2,B3,S3
8,0,4,"[0.38, 0.04, None, 0.35]","[0.6, 0.12, None, 0.3]",,,True,0.25,0.7,0.19,B0,S1
8,0,5,"[0.45, 0.48, None, 0.35]","[0.5, 0.25, None, 0.3]",,,True,0.36,0.49,0.26,B1,S1
8,0,6,"[0.54, 0.03, None, 0.35]","[0.4, 0.81, None, 0.3]",,,True,0.42,0.48,0.12,B0,S3
8,0,7,"[0.46, 0.05, None, 0.35]","[0.3, 0.15, None, 0.38]",,,True,0.3,0.35,0.17,B0,S1
8,0,8,"[0.51, 0.23, None, 0.35]","[0.2, 0.37, None, 0.38]",,,True,0.35,0.28,0.35,B0,S0
8,0,9,"[0.34, 0.41, None, 0.35]","[0.42, 0.46, None, 0.38]",,,True,0.39,0.45,0.01,B1,S3
8,0,10,"[0.38, 0.29, None, 0.35]","[0.36, 0.8, None, 0.41]",,,True,0.37,0.01,0.01,B0,S0
8,0,11,"[0.24, 0.49, None, 0.35]","[0.44, 0.46, None, 0.41]",,,True,0.45,0.25,0.04,B1,S3
8,0,12,"[0.24, 0.12, None, 0.35]","[0.44, 0.99, None, 0.46]",0.35,0.44,False,,,,,
8,0,13,"[0.24, 0.31, 0.44, 0.35]","[0.44, 0.95, 0.35, 0.46]",,,True,0.4,0.45,0.39,B2,S2
8,0,14,"[0.24, 0.06, None, 0.35]","[0.44, 0.88, None, 0.46]",0.35,0.44,False,,,,,
8,0,15,"[0.24, 0.03, 0.44, 0.35]","[0.44, 0.19, 0.35, 0.46]",,,True,0.31,0.5,0.16,B2,S1
8,0,16,"[0.24, 0.07, None, 0.35]","[0.44, 0.51, None, 0.46]",0.35,0.44,False,,,,,
8,0,17,"[0.24, 0.4, 0.44, 0.35]","[0.44, 0.56, 0.35, 0.46]",,,True,0.4,0.33,0.28,B2,S2
8,0,18,"[0.24, 0.38, None, 0.35]","[0.44, 0.74, None, 0.46]",0.38,0.44,False,,,,,
8,0,19,"[0.24, 0.26, 0.44, 0.35]","[0.44, 0.57, 0.38, 0.46]",,,True,0.41,0.27,0.15,B2,S2
8,0,20,"[0.24, 0.26, None, 0.35]","[0.44, 0.8, None, 0.46]",0.35,0.44,False,,,,,
8,0,21,"[0.24, 0.45, 0.01, 0.35]","[0.44, 0.78, 0.99, 0.46]",,,True,0.45,0.06,0.01,B1,S0
